global_step,update,step_in_update,reward,action_noisy,action_mean,value
269,6,18,-0.2121506631374359,0.43145081400871277,0.15429803729057312,-0.1780981719493866
270,6,19,-0.402442991733551,0.18952718377113342,0.13943929970264435,-0.1752469837665558
271,6,20,-0.2728140950202942,-0.20043262839317322,0.15857726335525513,-0.1767682284116745
272,6,21,-0.23011429607868195,0.08517219871282578,0.1554766744375229,-0.1754990816116333
273,6,22,-0.24667422473430634,-0.03149151802062988,0.14450392127037048,-0.17871947586536407
274,6,23,-0.15991759300231934,0.14924046397209167,0.15764085948467255,-0.17490285634994507
275,6,24,0.0568036250770092,-0.1352500468492508,0.14989805221557617,-0.1774846315383911
276,6,25,-0.14912915229797363,0.07257698476314545,0.1424558460712433,-0.17651484906673431
277,6,26,0.06319360435009003,0.2912347614765167,0.1709851622581482,-0.17670245468616486
278,6,27,0.1173926591873169,0.011387970298528671,0.16127818822860718,-0.17750410735607147
279,6,28,-0.11132174730300903,0.1805114448070526,0.15296348929405212,-0.17883367836475372
280,6,29,-0.21866953372955322,0.3560698330402374,0.15383875370025635,-0.1770019680261612
281,6,30,-0.35309037566185,-0.16241389513015747,0.13892287015914917,-0.17670321464538574
282,6,31,-0.3781074285507202,-0.1609460562467575,0.15583066642284393,-0.1781027764081955
283,6,32,-0.21871207654476166,0.5649667978286743,0.1521112322807312,-0.17716698348522186
284,6,33,-0.006829522084444761,-0.43567320704460144,0.15416526794433594,-0.17797796428203583
285,6,34,-0.027499176561832428,-0.4027354121208191,0.15862689912319183,-0.1765230894088745
286,6,35,-0.2749277949333191,-0.05721248686313629,0.14877209067344666,-0.17935828864574432
287,6,36,-0.4152781069278717,0.5790660381317139,0.1525246948003769,-0.17676572501659393
288,6,37,-0.09765882045030594,0.196540966629982,0.1524430513381958,-0.17893685400485992
289,6,38,0.24799604713916779,0.3547951281070709,0.17410261929035187,-0.17533619701862335
290,6,39,0.0653139278292656,0.08385021239519119,0.1528540998697281,-0.1762860268354416
291,6,40,-0.1482141762971878,0.21197403967380524,0.15704026818275452,-0.17730408906936646
292,6,41,-0.3135130703449249,0.09461583197116852,0.14104607701301575,-0.17889396846294403
293,6,42,-0.2881699800491333,-0.4873350262641907,0.155942901968956,-0.17658387124538422
294,6,43,-0.3126991093158722,-0.2096298784017563,0.13253840804100037,-0.17866601049900055
295,6,44,-0.12296206504106522,0.38619211316108704,0.15665532648563385,-0.17763708531856537
296,6,45,0.011206258088350296,0.24065209925174713,0.15834304690361023,-0.17701900005340576
297,6,46,0.0110764866694808,0.3748241364955902,0.16359005868434906,-0.17694149911403656
298,6,47,-0.1492650955915451,0.3486018776893616,0.14827296137809753,-0.17768198251724243
299,6,48,-0.22342336177825928,0.18912918865680695,0.1539834886789322,-0.17843006551265717
300,6,49,-0.12056788802146912,0.344566285610199,0.14340627193450928,-0.17708419263362885
301,7,0,-0.006657959893345833,0.3891659080982208,0.18879619240760803,-0.46075043082237244
302,7,1,-0.06445129215717316,0.7782931923866272,0.19297921657562256,-0.4657539129257202
303,7,2,0.06697618961334229,0.45753294229507446,0.1994636356830597,-0.46345922350883484
304,7,3,-0.021810123696923256,-0.12168937176465988,0.18544873595237732,-0.4666878879070282
305,7,4,-0.004894300829619169,0.017193980515003204,0.19757741689682007,-0.4650811553001404
306,7,5,0.1036842092871666,0.18590877950191498,0.1861143410205841,-0.46049612760543823
307,7,6,0.006365964654833078,0.00942204799503088,0.1853163242340088,-0.4638732373714447
308,7,7,-0.23033425211906433,0.21807411313056946,0.18574261665344238,-0.4624152183532715
