[TIMING] Step 0: total=0.71 ms, inference=0.19 ms
[TIMING] Step 30678: total=0.48 ms, inference=0.11 ms
[TIMING] Step 30679: total=0.56 ms, inference=0.12 ms
[TIMING] Step 30680: total=0.50 ms, inference=0.12 ms
[TIMING] Step 30681: total=0.47 ms, inference=0.10 ms
[TIMING] Step 30682: total=0.56 ms, inference=0.11 ms
[TIMING] Step 30683: total=0.72 ms, inference=0.11 ms
[TIMING] Step 30684: total=0.75 ms, inference=0.11 ms
[TIMING] Step 30685: total=0.80 ms, inference=0.12 ms
[TIMING] Step 30686: total=0.71 ms, inference=0.13 ms
[TIMING] Step 30687: total=0.59 ms, inference=0.13 ms
[TIMING] Step 30688: total=0.68 ms, inference=0.14 ms
[TIMING] Step 30689: total=0.61 ms, inference=0.14 ms
[TIMING] Step 30690: total=0.54 ms, inference=0.12 ms
[TIMING] Step 30691: total=0.72 ms, inference=0.12 ms
[TIMING] Step 30692: total=0.67 ms, inference=0.10 ms
[TIMING] Step 30693: total=1.47 ms, inference=0.09 ms
[TIMING] Step 30694: total=0.33 ms, inference=0.07 ms
[TIMING] Step 30695: total=0.41 ms, inference=0.06 ms
[TIMING] Step 30696: total=0.85 ms, inference=0.07 ms
[TIMING] Step 30697: total=0.84 ms, inference=0.07 ms
[TIMING] Step 30698: total=0.77 ms, inference=0.07 ms
[TIMING] Step 30699: total=0.77 ms, inference=0.06 ms
[TIMING] Step 30700: total=0.85 ms, inference=0.07 ms
[TIMING] Step 30701: total=0.89 ms, inference=0.08 ms
[TIMING] Step 30702: total=0.73 ms, inference=0.07 ms
[TIMING] Step 30703: total=0.83 ms, inference=0.07 ms
[TIMING] Step 30704: total=1.29 ms, inference=0.09 ms
[TIMING] Step 30705: total=0.34 ms, inference=0.07 ms
[TIMING] Step 30706: total=0.76 ms, inference=0.06 ms
[TIMING] Step 30707: total=0.86 ms, inference=0.07 ms
[TIMING] Step 30708: total=0.86 ms, inference=0.09 ms
[TIMING] Step 30709: total=0.86 ms, inference=0.10 ms
[TIMING] Step 30710: total=0.82 ms, inference=0.14 ms
[TIMING] Step 30711: total=0.84 ms, inference=0.10 ms
[TIMING] Step 30712: total=0.41 ms, inference=0.08 ms
[TIMING] Step 30713: total=0.73 ms, inference=0.09 ms
[TIMING] Step 30714: total=0.76 ms, inference=0.08 ms
[TIMING] Step 30715: total=0.74 ms, inference=0.08 ms
[TIMING] Step 30716: total=0.79 ms, inference=0.09 ms
[TIMING] Step 30717: total=0.76 ms, inference=0.08 ms
[TIMING] Step 30718: total=0.76 ms, inference=0.09 ms
[TIMING] Step 30719: total=0.78 ms, inference=0.09 ms
[TIMING] Step 30720: total=0.76 ms, inference=0.09 ms
[TIMING] Step 30721: total=0.75 ms, inference=0.09 ms
[TIMING] Step 30722: total=0.77 ms, inference=0.09 ms
[TIMING] Step 30723: total=0.80 ms, inference=0.09 ms
[TIMING] Step 30724: total=0.83 ms, inference=0.11 ms
[TIMING] Step 30725: total=0.65 ms, inference=0.09 ms
[TIMING] Step 30726: total=0.72 ms, inference=0.08 ms
[TIMING] Step 30727: total=0.80 ms, inference=0.08 ms
[TIMING] Step 30728: total=0.84 ms, inference=0.10 ms
[TIMING] Step 30729: total=0.86 ms, inference=0.10 ms
[TIMING] Step 30730: total=0.67 ms, inference=0.11 ms
[TIMING] Step 30731: total=0.69 ms, inference=0.12 ms
[TIMING] Step 30732: total=0.70 ms, inference=0.12 ms
[TIMING] Step 30733: total=0.60 ms, inference=0.10 ms
[TIMING] Step 30734: total=0.83 ms, inference=0.11 ms
[TIMING] Step 30735: total=0.66 ms, inference=0.13 ms
[TIMING] Step 30736: total=0.65 ms, inference=0.10 ms
[TIMING] Step 30737: total=0.82 ms, inference=0.13 ms
[TIMING] Step 30738: total=0.62 ms, inference=0.12 ms
[TIMING] Step 30739: total=0.69 ms, inference=0.10 ms
[TIMING] Step 30740: total=0.73 ms, inference=0.11 ms
[TIMING] Step 30741: total=0.72 ms, inference=0.11 ms
[TIMING] Step 30742: total=0.70 ms, inference=0.11 ms
[TIMING] Step 30743: total=0.76 ms, inference=0.12 ms
[TIMING] Step 30744: total=0.65 ms, inference=0.11 ms
[TIMING] Step 30745: total=0.69 ms, inference=0.10 ms
[TIMING] Step 30746: total=1.27 ms, inference=0.11 ms
[TIMING] Step 30747: total=0.44 ms, inference=0.09 ms
[TIMING] Step 30748: total=0.47 ms, inference=0.10 ms
[TIMING] Step 30749: total=0.70 ms, inference=0.11 ms
[TIMING] Step 30750: total=0.66 ms, inference=0.11 ms
[TIMING] Step 30751: total=0.62 ms, inference=0.08 ms
[TIMING] Step 30752: total=0.78 ms, inference=0.08 ms
[TIMING] Step 30753: total=0.80 ms, inference=0.07 ms
[TIMING] Step 30754: total=0.80 ms, inference=0.08 ms
[TIMING] Step 30755: total=0.80 ms, inference=0.08 ms
[TIMING] Step 30756: total=0.79 ms, inference=0.08 ms
[TIMING] Step 30757: total=0.75 ms, inference=0.07 ms
[TIMING] Step 30758: total=0.80 ms, inference=0.07 ms
[TIMING] Step 30759: total=0.92 ms, inference=0.09 ms
[TIMING] Step 30760: total=0.88 ms, inference=0.13 ms
[TIMING] Step 30761: total=0.54 ms, inference=0.11 ms
[TIMING] Step 30762: total=0.69 ms, inference=0.12 ms
[TIMING] Step 30763: total=1.20 ms, inference=0.12 ms
[TIMING] Step 30764: total=0.48 ms, inference=0.11 ms
[TIMING] Step 30765: total=0.38 ms, inference=0.08 ms
[TIMING] Step 30766: total=0.68 ms, inference=0.08 ms
[TIMING] Step 30767: total=0.79 ms, inference=0.07 ms
[TIMING] Step 30768: total=0.96 ms, inference=0.10 ms
[TIMING] Step 30769: total=0.69 ms, inference=0.12 ms
[TIMING] Step 30770: total=0.72 ms, inference=0.12 ms
[TIMING] Step 30771: total=0.65 ms, inference=0.11 ms
[TIMING] Step 30772: total=0.76 ms, inference=0.12 ms
[TIMING] Step 30773: total=0.63 ms, inference=0.11 ms
[TIMING] Step 30774: total=0.70 ms, inference=0.09 ms
[TIMING] Step 30775: total=0.80 ms, inference=0.15 ms
[TIMING] Step 30776: total=0.59 ms, inference=0.14 ms
[TIMING] Step 30777: total=0.45 ms, inference=0.09 ms
[TIMING] Step 30778: total=0.88 ms, inference=0.14 ms
[TIMING] Step 30779: total=0.59 ms, inference=0.13 ms
[TIMING] Step 30780: total=1.18 ms, inference=0.16 ms
[TIMING] Step 30781: total=0.55 ms, inference=0.13 ms
[TIMING] Step 30782: total=0.46 ms, inference=0.10 ms
[TIMING] Step 30783: total=0.40 ms, inference=0.09 ms
[TIMING] Step 30784: total=0.76 ms, inference=0.11 ms
[TIMING] Step 30785: total=0.66 ms, inference=0.10 ms
[TIMING] Step 30786: total=0.81 ms, inference=0.13 ms
[TIMING] Step 30787: total=0.68 ms, inference=0.12 ms
[TIMING] Step 30788: total=0.71 ms, inference=0.15 ms
[TIMING] Step 30789: total=0.50 ms, inference=0.11 ms
[TIMING] Step 30790: total=0.80 ms, inference=0.14 ms
[TIMING] Step 30791: total=0.59 ms, inference=0.13 ms
[TIMING] Step 30792: total=0.64 ms, inference=0.14 ms
[TIMING] Step 30793: total=0.63 ms, inference=0.15 ms
[TIMING] Step 30794: total=0.56 ms, inference=0.13 ms
[TIMING] Step 30795: total=0.77 ms, inference=0.14 ms
[TIMING] Step 30796: total=0.66 ms, inference=0.15 ms
[TIMING] Step 30797: total=1.48 ms, inference=0.15 ms
[TIMING] Step 30798: total=0.59 ms, inference=0.13 ms
[TIMING] Step 30799: total=0.54 ms, inference=0.11 ms
[TIMING] Step 30800: total=0.53 ms, inference=0.11 ms
[TIMING] Step 30801: total=0.53 ms, inference=0.12 ms
[TIMING] Step 30802: total=0.61 ms, inference=0.14 ms
[TIMING] Step 30803: total=0.55 ms, inference=0.12 ms
[TIMING] Step 30804: total=0.46 ms, inference=0.10 ms
[TIMING] Step 30805: total=0.49 ms, inference=0.11 ms
[TIMING] Step 30806: total=0.71 ms, inference=0.10 ms
[TIMING] Step 30807: total=0.69 ms, inference=0.08 ms
[TIMING] Step 30808: total=1.25 ms, inference=0.14 ms
[TIMING] Step 30809: total=0.56 ms, inference=0.12 ms
[TIMING] Step 30810: total=0.63 ms, inference=0.15 ms
[TIMING] Step 30811: total=0.47 ms, inference=0.11 ms
[TIMING] Step 30812: total=0.65 ms, inference=0.11 ms
[TIMING] Step 30813: total=0.73 ms, inference=0.13 ms
[TIMING] Step 30814: total=1.46 ms, inference=0.15 ms
[TIMING] Step 30815: total=0.59 ms, inference=0.12 ms
[TIMING] Step 30816: total=0.53 ms, inference=0.12 ms
[TIMING] Step 30817: total=0.53 ms, inference=0.12 ms
[TIMING] Step 30818: total=0.61 ms, inference=0.14 ms
[TIMING] Step 30819: total=0.49 ms, inference=0.10 ms
[TIMING] Step 30820: total=0.62 ms, inference=0.14 ms
[TIMING] Step 30821: total=0.61 ms, inference=0.14 ms
[TIMING] Step 30822: total=0.53 ms, inference=0.12 ms
[TIMING] Step 30823: total=0.49 ms, inference=0.11 ms
[TIMING] Step 30824: total=0.68 ms, inference=0.13 ms
[TIMING] Step 30825: total=0.71 ms, inference=0.14 ms
[TIMING] Step 30826: total=0.57 ms, inference=0.12 ms
[TIMING] Step 30827: total=0.61 ms, inference=0.09 ms
[TIMING] Step 30828: total=0.82 ms, inference=0.12 ms
[TIMING] Step 30829: total=0.59 ms, inference=0.10 ms
[TIMING] Step 30830: total=0.74 ms, inference=0.10 ms
[TIMING] Step 30831: total=0.88 ms, inference=0.13 ms
[TIMING] Step 30832: total=0.69 ms, inference=0.14 ms
[TIMING] Step 30833: total=0.55 ms, inference=0.13 ms
[TIMING] Step 30834: total=0.58 ms, inference=0.11 ms
[TIMING] Step 30835: total=0.71 ms, inference=0.10 ms
[TIMING] Step 30836: total=0.77 ms, inference=0.13 ms
[TIMING] Step 30837: total=0.56 ms, inference=0.08 ms
[TIMING] Step 30838: total=0.86 ms, inference=0.09 ms
[TIMING] Step 30839: total=0.83 ms, inference=0.13 ms
[TIMING] Step 30840: total=0.67 ms, inference=0.12 ms
[TIMING] Step 30841: total=0.76 ms, inference=0.14 ms
[TIMING] Step 30842: total=0.50 ms, inference=0.12 ms
[TIMING] Step 30843: total=0.68 ms, inference=0.09 ms
[TIMING] Step 30844: total=0.79 ms, inference=0.11 ms
[TIMING] Step 30845: total=0.70 ms, inference=0.09 ms
[TIMING] Step 30846: total=0.87 ms, inference=0.14 ms
[TIMING] Step 30847: total=0.62 ms, inference=0.13 ms
[TIMING] Step 30848: total=0.52 ms, inference=0.12 ms
[TIMING] Step 30849: total=1.06 ms, inference=0.11 ms
[TIMING] Step 30850: total=0.59 ms, inference=0.13 ms
[TIMING] Step 30851: total=0.43 ms, inference=0.10 ms
[TIMING] Step 30852: total=0.71 ms, inference=0.10 ms
[TIMING] Step 30853: total=0.72 ms, inference=0.10 ms
[TIMING] Step 30854: total=0.74 ms, inference=0.12 ms
[TIMING] Step 30855: total=0.77 ms, inference=0.12 ms
[TIMING] Step 30856: total=0.78 ms, inference=0.14 ms
[TIMING] Step 30857: total=0.52 ms, inference=0.12 ms
[TIMING] Step 30858: total=0.71 ms, inference=0.11 ms
[TIMING] Step 30859: total=0.70 ms, inference=0.13 ms
[TIMING] Step 30860: total=0.62 ms, inference=0.14 ms
[TIMING] Step 30861: total=0.70 ms, inference=0.14 ms
[TIMING] Step 30862: total=0.49 ms, inference=0.11 ms
[TIMING] Step 30863: total=0.73 ms, inference=0.13 ms
[TIMING] Step 30864: total=0.74 ms, inference=0.13 ms
[TIMING] Step 30865: total=0.57 ms, inference=0.11 ms
[TIMING] Step 30866: total=0.82 ms, inference=0.12 ms
[TIMING] Step 30867: total=0.70 ms, inference=0.14 ms
[TIMING] Step 30868: total=0.49 ms, inference=0.09 ms
[TIMING] Step 30869: total=0.66 ms, inference=0.07 ms
[TIMING] Step 30870: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30871: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30872: total=0.90 ms, inference=0.06 ms
[TIMING] Step 30873: total=0.97 ms, inference=0.10 ms
[TIMING] Step 30874: total=0.63 ms, inference=0.08 ms
[TIMING] Step 30875: total=0.71 ms, inference=0.07 ms
[TIMING] Step 30876: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30877: total=0.87 ms, inference=0.07 ms
[TIMING] Step 30878: total=0.76 ms, inference=0.06 ms
[TIMING] Step 30879: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30880: total=0.87 ms, inference=0.06 ms
[TIMING] Step 30881: total=0.82 ms, inference=0.06 ms
[TIMING] Step 30882: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30883: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30884: total=0.87 ms, inference=0.06 ms
[TIMING] Step 30885: total=0.82 ms, inference=0.06 ms
[TIMING] Step 30886: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30887: total=0.87 ms, inference=0.06 ms
[TIMING] Step 30888: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30889: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30890: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30891: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30892: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30893: total=0.78 ms, inference=0.06 ms
[TIMING] Step 30894: total=0.79 ms, inference=0.06 ms
[TIMING] Step 30895: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30896: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30897: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30898: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30899: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30900: total=0.92 ms, inference=0.06 ms
[TIMING] Step 30901: total=0.77 ms, inference=0.06 ms
[TIMING] Step 30902: total=0.87 ms, inference=0.07 ms
[TIMING] Step 30903: total=0.79 ms, inference=0.06 ms
[TIMING] Step 30904: total=0.88 ms, inference=0.06 ms
[TIMING] Step 30905: total=0.80 ms, inference=0.06 ms
[TIMING] Step 30906: total=0.89 ms, inference=0.07 ms
[TIMING] Step 30907: total=0.78 ms, inference=0.06 ms
[TIMING] Step 30908: total=0.90 ms, inference=0.06 ms
[TIMING] Step 30909: total=0.78 ms, inference=0.06 ms
[TIMING] Step 30910: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30911: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30912: total=0.90 ms, inference=0.06 ms
[TIMING] Step 30913: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30914: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30915: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30916: total=0.95 ms, inference=0.06 ms
[TIMING] Step 30917: total=0.75 ms, inference=0.06 ms
[TIMING] Step 30918: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30919: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30920: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30921: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30922: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30923: total=0.87 ms, inference=0.06 ms
[TIMING] Step 30924: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30925: total=0.80 ms, inference=0.06 ms
[TIMING] Step 30926: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30927: total=0.84 ms, inference=0.07 ms
[TIMING] Step 30928: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30929: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30930: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30931: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30932: total=1.11 ms, inference=0.06 ms
[TIMING] Step 30933: total=0.55 ms, inference=0.06 ms
[TIMING] Step 30934: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30935: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30936: total=0.90 ms, inference=0.06 ms
[TIMING] Step 30937: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30938: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30939: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30940: total=0.91 ms, inference=0.06 ms
[TIMING] Step 30941: total=0.79 ms, inference=0.06 ms
[TIMING] Step 30942: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30943: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30944: total=0.88 ms, inference=0.06 ms
[TIMING] Step 30945: total=0.82 ms, inference=0.06 ms
[TIMING] Step 30946: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30947: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30948: total=0.90 ms, inference=0.06 ms
[TIMING] Step 30949: total=0.79 ms, inference=0.06 ms
[TIMING] Step 30950: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30951: total=0.90 ms, inference=0.07 ms
[TIMING] Step 30952: total=0.86 ms, inference=0.10 ms
[TIMING] Step 30953: total=0.75 ms, inference=0.06 ms
[TIMING] Step 30954: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30955: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30956: total=0.88 ms, inference=0.06 ms
[TIMING] Step 30957: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30958: total=0.83 ms, inference=0.06 ms
[TIMING] Step 30959: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30960: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30961: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30962: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30963: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30964: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30965: total=0.82 ms, inference=0.06 ms
[TIMING] Step 30966: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30967: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30968: total=0.91 ms, inference=0.06 ms
[TIMING] Step 30969: total=0.78 ms, inference=0.06 ms
[TIMING] Step 30970: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30971: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30972: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30973: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30974: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30975: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30976: total=1.00 ms, inference=0.07 ms
[TIMING] Step 30977: total=0.70 ms, inference=0.06 ms
[TIMING] Step 30978: total=0.82 ms, inference=0.06 ms
[TIMING] Step 30979: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30980: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30981: total=0.82 ms, inference=0.06 ms
[TIMING] Step 30982: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30983: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30984: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30985: total=0.80 ms, inference=0.06 ms
[TIMING] Step 30986: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30987: total=0.88 ms, inference=0.06 ms
[TIMING] Step 30988: total=0.86 ms, inference=0.06 ms
[TIMING] Step 30989: total=0.82 ms, inference=0.06 ms
[TIMING] Step 30990: total=0.84 ms, inference=0.06 ms
[TIMING] Step 30991: total=0.87 ms, inference=0.06 ms
[TIMING] Step 30992: total=0.88 ms, inference=0.06 ms
[TIMING] Step 30993: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30994: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30995: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30996: total=0.89 ms, inference=0.06 ms
[TIMING] Step 30997: total=0.81 ms, inference=0.06 ms
[TIMING] Step 30998: total=0.85 ms, inference=0.06 ms
[TIMING] Step 30999: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31000: total=0.97 ms, inference=0.06 ms
[TIMING] Step 31001: total=0.74 ms, inference=0.06 ms
[TIMING] Step 31002: total=0.78 ms, inference=0.06 ms
[TIMING] Step 31003: total=0.83 ms, inference=0.06 ms
[TIMING] Step 31004: total=0.90 ms, inference=0.07 ms
[TIMING] Step 31005: total=0.79 ms, inference=0.06 ms
[TIMING] Step 31006: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31007: total=0.90 ms, inference=0.06 ms
[TIMING] Step 31008: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31009: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31010: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31011: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31012: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31013: total=0.81 ms, inference=0.06 ms
[TIMING] Step 31014: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31015: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31016: total=0.92 ms, inference=0.06 ms
[TIMING] Step 31017: total=0.78 ms, inference=0.06 ms
[TIMING] Step 31018: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31019: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31020: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31021: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31022: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31023: total=0.89 ms, inference=0.06 ms
[TIMING] Step 31024: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31025: total=0.85 ms, inference=0.07 ms
[TIMING] Step 31026: total=0.78 ms, inference=0.06 ms
[TIMING] Step 31027: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31028: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31029: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31030: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31031: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31032: total=0.91 ms, inference=0.06 ms
[TIMING] Step 31033: total=0.79 ms, inference=0.06 ms
[TIMING] Step 31034: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31035: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31036: total=1.13 ms, inference=0.07 ms
[TIMING] Step 31037: total=0.57 ms, inference=0.06 ms
[TIMING] Step 31038: total=0.81 ms, inference=0.06 ms
[TIMING] Step 31039: total=0.89 ms, inference=0.06 ms
[TIMING] Step 31040: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31041: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31042: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31043: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31044: total=0.97 ms, inference=0.06 ms
[TIMING] Step 31045: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31046: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31047: total=0.77 ms, inference=0.06 ms
[TIMING] Step 31048: total=0.89 ms, inference=0.06 ms
[TIMING] Step 31049: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31050: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31051: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31052: total=0.90 ms, inference=0.06 ms
[TIMING] Step 31053: total=0.79 ms, inference=0.06 ms
[TIMING] Step 31054: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31055: total=0.92 ms, inference=0.06 ms
[TIMING] Step 31056: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31057: total=0.81 ms, inference=0.06 ms
[TIMING] Step 31058: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31059: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31060: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31061: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31062: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31063: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31064: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31065: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31066: total=0.89 ms, inference=0.06 ms
[TIMING] Step 31067: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31068: total=0.90 ms, inference=0.06 ms
[TIMING] Step 31069: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31070: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31071: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31072: total=0.90 ms, inference=0.06 ms
[TIMING] Step 31073: total=0.79 ms, inference=0.06 ms
[TIMING] Step 31074: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31075: total=0.86 ms, inference=0.07 ms
[TIMING] Step 31076: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31077: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31078: total=0.77 ms, inference=0.06 ms
[TIMING] Step 31079: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31080: total=0.91 ms, inference=0.06 ms
[TIMING] Step 31081: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31082: total=0.79 ms, inference=0.06 ms
[TIMING] Step 31083: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31084: total=0.89 ms, inference=0.06 ms
[TIMING] Step 31085: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31086: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31087: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31088: total=0.90 ms, inference=0.06 ms
[TIMING] Step 31089: total=0.78 ms, inference=0.06 ms
[TIMING] Step 31090: total=0.83 ms, inference=0.06 ms
[TIMING] Step 31091: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31092: total=0.87 ms, inference=0.06 ms
[TIMING] Step 31093: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31094: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31095: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31096: total=0.87 ms, inference=0.06 ms
[TIMING] Step 31097: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31098: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31099: total=0.94 ms, inference=0.06 ms
[TIMING] Step 31100: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31101: total=0.77 ms, inference=0.06 ms
[TIMING] Step 31102: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31103: total=0.84 ms, inference=0.06 ms
[TIMING] Step 31104: total=0.99 ms, inference=0.06 ms
[TIMING] Step 31105: total=0.70 ms, inference=0.06 ms
[TIMING] Step 31106: total=0.83 ms, inference=0.06 ms
[TIMING] Step 31107: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31108: total=0.89 ms, inference=0.06 ms
[TIMING] Step 31109: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31110: total=0.83 ms, inference=0.06 ms
[TIMING] Step 31111: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31112: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31113: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31114: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31115: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31116: total=0.90 ms, inference=0.06 ms
[TIMING] Step 31117: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31118: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31119: total=0.85 ms, inference=0.06 ms
[TIMING] Step 31120: total=0.88 ms, inference=0.06 ms
[TIMING] Step 31121: total=0.80 ms, inference=0.06 ms
[TIMING] Step 31122: total=0.82 ms, inference=0.06 ms
[TIMING] Step 31123: total=0.89 ms, inference=0.06 ms
[TIMING] Step 31124: total=0.92 ms, inference=0.07 ms
[TIMING] Step 31125: total=0.71 ms, inference=0.06 ms
[TIMING] Step 31126: total=0.86 ms, inference=0.06 ms
[TIMING] Step 31127: total=0.84 ms, inference=0.06 ms
